,counter,col_selection,HISTORY,FILTERS1,KERNEL_SIZE1,PADDING1,DILATION_RATE1,CONV_ACTIVATION,CONV2,POOL_SIZE1,CONV_POOL2,STEP_FACTOR,OPEN_END,DEPTH,LSTM1,LSTM_ACTIVATION,DROPOUT,DENSE_UNITS,ACTIVATION2,OPTIMIZER,mse,mae,mre_3,mre_5,mre_10,train_samples,test_samples,train_time
311,311,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008472840288350771,0.04929841913634676,0.031238160811455876,0.03646716888816357,0.039433375213973484,2263,1586,162.73
312,312,[],5,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008570323213585251,0.04792222062696211,0.031205575224502274,0.03676330051048275,0.040598260296348346,4714,2677,273.13
313,313,"['DR_REGENM_10', 'RI_REGENM_10']",5,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008504466878274455,0.04681730120046359,0.030516738359714777,0.035972855979599275,0.03977472462504384,4611,2667,274.29
314,314,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",5,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00941989620607751,0.05219184437664253,0.034000237893713384,0.04010934181827388,0.044347695557729376,4598,2504,281.2
315,315,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",5,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008481010744957766,0.04648355460934567,0.030242726915183895,0.03562723026064176,0.03929649097366453,4444,2645,269.16
316,316,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",5,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008911180494253712,0.04939539755457112,0.032239472125843806,0.038016413542772305,0.04204981627592999,4601,2671,290.32
317,317,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007251034729060569,0.04213392254251904,0.02706199923113406,0.03163643474311177,0.03461817868161564,4599,2668,279.57
318,318,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",5,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007673768183254855,0.044220653269041094,0.028493892273334105,0.033428621893334766,0.036602477732597886,4588,2668,299.7
319,319,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",5,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008827362071656505,0.050006234487982304,0.031758819389564034,0.037071534477752965,0.0399721596369027,2263,1586,152.77
320,320,[],7,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008858751595960241,0.04811332073391262,0.03161652177471479,0.03749473258120143,0.041536426150353654,4609,2670,324.32
321,321,"['DR_REGENM_10', 'RI_REGENM_10']",7,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00829161814205052,0.04881719400965615,0.03176939691357543,0.03761798359498973,0.041601367761878734,4500,2658,325.83
322,322,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",7,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009303727410498529,0.05173429203477034,0.033836974188522016,0.04003642395316023,0.044140704253949066,4490,2498,337.17
323,323,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",7,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00887343787118091,0.048213563235227325,0.03141720510414758,0.03712473393309508,0.04091282715110497,4327,2636,324.15
324,324,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",7,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00862123321858304,0.050309615532294225,0.03283423053887367,0.03883020514142079,0.04299975439659501,4494,2663,353.43
325,325,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.007815159980635155,0.04375894202536143,0.028306672676835332,0.033310528796001326,0.03640227054896086,4492,2659,334.1
326,326,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.007820454247616876,0.045394548533739254,0.029396549554328584,0.03454748328411327,0.03787306601997919,4480,2659,361.42
327,327,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",7,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009002739835062558,0.05213364676095893,0.033497823373501934,0.03931646919344693,0.0428958436934446,2145,1514,177.16
328,328,[],7,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009298464402716467,0.05036593958579684,0.033138015652965355,0.039244843078176425,0.04357068134311438,4609,2670,296.34
329,329,"['DR_REGENM_10', 'RI_REGENM_10']",7,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008627443829954486,0.04874187676494707,0.03198740097787259,0.037814242594753196,0.04183449728710915,4500,2658,298.03
330,330,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",7,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009666884947682804,0.05189499442254727,0.0342023657242187,0.04036206019229524,0.04449886257788459,4490,2498,308.25
331,331,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",7,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008998681877512953,0.05062889314360361,0.03314767472797684,0.039186130167817,0.04330031436543826,4327,2636,293.2
332,332,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",7,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008571286709363479,0.04961491710694075,0.03243658329904,0.0383343927977014,0.042402332837778604,4494,2663,318.41
333,333,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008404246371009252,0.04687139990371145,0.03049065026728324,0.035900665760305796,0.03943168761391354,4492,2659,302.57
334,334,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008015449293452817,0.04728174822573423,0.030506889471774414,0.035956329072029856,0.03955361864682826,4480,2659,327.29
335,335,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",7,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008651309344099155,0.05158596957045871,0.03291467397701096,0.03837445552817496,0.04152954394962096,2145,1514,160.48
336,336,[],7,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008622827091464747,0.047519007329125756,0.03095345208039864,0.03653253712088155,0.04022161014666198,4609,2670,322.23
337,337,"['DR_REGENM_10', 'RI_REGENM_10']",7,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008317590673448299,0.04779808878340625,0.031118240501569694,0.036756411063465444,0.040395067797871304,4500,2658,326.57
338,338,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",7,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008997098510023682,0.04834269178240949,0.03152726559357587,0.037125505937932464,0.040852383187508924,4490,2498,337.19
339,339,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",7,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008720755549651602,0.047988322319396697,0.0313473610450227,0.03701519469716856,0.04070333469502093,4327,2636,320.98
340,340,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",7,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009093943064702098,0.05010241437488021,0.03283005386961044,0.03884557145464727,0.04280823000993908,4494,2663,351.45
341,341,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007445737200614871,0.043954637478424124,0.028203501364438343,0.03306715779276737,0.035996300889093544,4492,2659,329.53
342,342,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.0077110205018450645,0.04492809516280202,0.028828256581024597,0.033750807974059084,0.036847223658127225,4480,2659,358.49
343,343,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",7,128,5,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008505252140758514,0.05091306199179795,0.03238761860191915,0.03771808412919997,0.040724164760875474,2145,1514,175.98
344,344,[],7,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008561617995907642,0.04776527046315633,0.031169881351023773,0.036783315240731584,0.04048113306594633,4609,2670,304.76
345,345,"['DR_REGENM_10', 'RI_REGENM_10']",7,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00874853691026499,0.04771543959937827,0.03125522352876818,0.03692379521294827,0.040645011903673776,4500,2658,299.61
346,346,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",7,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009312771044555527,0.04991110556148372,0.0326031353457821,0.03841358513445499,0.04214219789906353,4490,2498,311.42
347,347,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",7,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008192693059382718,0.04648359778344256,0.030139273179277733,0.03550778533791615,0.0388352980587152,4327,2636,295.85
348,348,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",7,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009049674949184565,0.04948764671804698,0.032440265948963036,0.03830564644628042,0.04229954358723372,4494,2663,320.31
349,349,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007385222728410924,0.043339562790786997,0.02780841957106976,0.03264398124496932,0.0355024990025334,4492,2659,303.66
350,350,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007630337911998609,0.04470948835661638,0.028802428457561473,0.03379120395505076,0.036873135669200245,4480,2659,329.2
351,351,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",7,128,5,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00819260713637147,0.04929458968239929,0.031361334702347046,0.03647224919470981,0.039475945280390896,2145,1514,161.89
352,352,[],7,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008856746998375442,0.048348696722960605,0.031808628475941715,0.03760953899743231,0.041638933903594376,4609,2670,342.51
353,353,"['DR_REGENM_10', 'RI_REGENM_10']",7,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009282235809559287,0.04908572747446495,0.032282537184154234,0.03825240344808722,0.04230237523458938,4500,2658,343.29
354,354,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",7,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009799998333590642,0.05299842947076043,0.03487505439002111,0.04135136145659838,0.04591629052568582,4490,2498,352.23
355,355,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",7,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008771232273348202,0.04762005837445479,0.031236218383971726,0.03693019454194756,0.040893589984195566,4327,2636,337.46
356,356,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",7,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008992233321123309,0.05003889688558098,0.03293027882818095,0.039014157690813546,0.04327500726469672,4494,2663,367.78
357,357,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.007886337371542871,0.044666223416583314,0.02898694173128729,0.034135359690538596,0.03750642902107294,4492,2659,347.76
358,358,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00783665149458121,0.04696892964728178,0.03037638394325243,0.035796320289810966,0.03913161522142016,4480,2659,373.97
359,359,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",7,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00921238343077627,0.050237747451953516,0.03247663524510224,0.038070765201817694,0.04144878872297424,2145,1514,183.76
360,360,[],7,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009269171483757069,0.05114338583635886,0.03341459484536619,0.039632481165818884,0.04398927245233468,4609,2670,312.65
361,361,"['DR_REGENM_10', 'RI_REGENM_10']",7,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009238181185012677,0.04938870234428897,0.0324964023374153,0.038532806447349494,0.042441139208137926,4500,2658,314.03
362,362,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",7,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.009086881776991445,0.05058747876096312,0.033198818204574446,0.039260992115881084,0.04335856560631252,4490,2498,324.32
363,363,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",7,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008600250686644804,0.04850833077061124,0.03178970451710706,0.03750810610148909,0.04143096295159196,4327,2636,310.01
364,364,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",7,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00849910162234831,0.04898706659903683,0.03189070121699267,0.037646649220121474,0.0415913860430678,4494,2663,338.45
365,365,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.00808430362082305,0.046488777623310606,0.030176948057647878,0.035566915198221735,0.039178134442970844,4492,2659,325.68
366,366,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.007942312934511891,0.046884663153153754,0.03032993682030259,0.03560451727582966,0.03901889555794722,4480,2659,345.71
367,367,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",7,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.001,0.008963131250920712,0.0528826535356576,0.03394110382011711,0.039677809378079666,0.043227481367684825,2145,1514,170.93
368,368,[],7,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008531272967045925,0.04821837678725013,0.03139174371208741,0.03703527149533447,0.04073201858990856,4609,2670,344.53
369,369,"['DR_REGENM_10', 'RI_REGENM_10']",7,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00864753251949755,0.04822266220423351,0.03152906409828447,0.03725682587632776,0.04098566982668931,4500,2658,345.42
370,370,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",7,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009230878248620919,0.051232054919178475,0.03351112498091461,0.039566546610474686,0.04356764402573852,4490,2498,354.51
371,371,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",7,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008460240935466126,0.046610774028993364,0.030294763875899675,0.03572693791553857,0.039229761471767426,4327,2636,338.82
372,372,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",7,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009303503656409992,0.05193745730042391,0.0340222274670558,0.04020427641866033,0.04426030459065099,4494,2663,368.6
373,373,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007379595374242908,0.04331872935770019,0.027795043903266772,0.032602627530291535,0.035449479302403164,4492,2659,348.17
374,374,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007737735772139597,0.045194008589376576,0.029084401535983614,0.03412303257376667,0.037204670122011375,4480,2659,374.6
375,375,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",7,128,7,same,1,relu,True,5,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008247907156932664,0.049822658784858115,0.03166924566214706,0.036734371390685326,0.039619107072833386,2145,1514,184.23
376,376,[],7,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008657216686172052,0.04863707780668235,0.03178256374792881,0.037646073371710734,0.041509705203748325,4609,2670,313.52
377,377,"['DR_REGENM_10', 'RI_REGENM_10']",7,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008630836209224692,0.047186610766665346,0.030801416190386545,0.03639732350021356,0.040146595566323745,4500,2658,314.97
378,378,"['U_BOOL_10', 'T_DRYB_10', 'TN_10CM_PAST_6H_10', 'T_DEWP_10', 'TN_DRYB_10', 'T_WETB_10', 'TX_DRYB_10', 'U_10']",7,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009215734359217303,0.05116675717562842,0.03340112284955675,0.0393142259513702,0.04329673325853044,4490,2498,324.63
379,379,"['P_NAP_MSL_10', 'VV_10', 'AH_10', 'MOR_10']",7,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.00851600472262919,0.0468299258042472,0.03049099743362269,0.035985139729295776,0.03952488521035117,4327,2636,310.35
380,380,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",7,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.009243875830936932,0.049485100063327375,0.032558614553462054,0.03852375426535242,0.04251462033308582,4494,2663,338.38
381,381,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007637106097314134,0.04305361616614227,0.02779781890702825,0.03262945589234088,0.03559442704944477,4492,2659,319.29
382,382,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",7,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.007664311574212993,0.045167409690041585,0.029031600631011643,0.03406145701516894,0.03709978639253277,4480,2659,344.35
383,383,"['181', '192', '226', '262', '288', '317', '373', '380', '532']",7,128,7,same,1,relu,True,7,False,121,False,1,100,relu,0.2,100,relu,0.0001,0.008161606835382092,0.04970938722304771,0.03156495708945817,0.036725482385212525,0.03962697214277712,2145,1514,169.93
