,counter,col_selection,HISTORY,STEP_FACTOR,FILTERS1,KERNEL_SIZE1,PADDING1,DILATION_RATE1,CONV_ACTIVATION,CONV2,POOL_SIZE1,CONV_POOL2,LEVEL,WAVELET,OPEN_END,DEPTH,LSTM1,LSTM_ACTIVATION,DROPOUT,DENSE_UNITS,ACTIVATION2,OPTIMIZER,mse,mae,train_samples,test_samples,train_time
623,623,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,False,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.01729253593113524,0.08288373079253561,533,332,119.17
624,624,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,False,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.016738557551316605,0.0811623133218182,532,332,118.95
625,625,[],1,1,32,3,same,1,relu,False,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017805347523749526,0.085650080865012,546,333,117.76
626,626,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,3,same,1,relu,False,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017584774768084444,0.08518679701271806,546,333,116.42
627,627,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,3,same,1,relu,False,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.0171847726060211,0.08242533014351117,534,332,117.85
628,628,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,False,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.01722392012042663,0.0836129235309972,533,332,116.42
629,629,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,False,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.016756999972649678,0.08076096158072138,532,332,116.98
630,630,[],1,1,32,3,same,1,relu,False,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.018058662427352837,0.08794866268797644,546,333,156.72
631,631,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,3,same,1,relu,False,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01754951244867256,0.08600710289941228,546,333,156.72
632,632,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,3,same,1,relu,False,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017061054639237665,0.08345016582667886,534,332,158.71
633,633,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,False,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01734218541527293,0.08332862861660861,533,332,158.06
634,634,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,False,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01670754634481896,0.08083176482133173,532,332,159.24
635,635,[],1,1,32,3,same,1,relu,False,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017905725890331202,0.0868110286916772,546,333,186.33
636,636,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,3,same,1,relu,False,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017692162082736024,0.08602115295784174,546,333,163.47
637,637,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,3,same,1,relu,False,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01726556166507538,0.08455702033536369,534,332,163.39
638,638,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,False,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01747749355057196,0.08415798128024532,533,332,161.43
639,639,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,False,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.016952298258032298,0.08251104711050306,532,332,160.62
640,640,[],1,1,32,3,same,1,relu,False,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017732648724043485,0.08656920536919424,546,333,158.63
641,641,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,3,same,1,relu,False,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017629813005622753,0.0859211186976866,546,333,157.4
642,642,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,3,same,1,relu,False,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.016957855971571636,0.08332810493755069,534,332,157.98
643,643,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,False,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017296069107943065,0.08383381982410625,533,332,157.32
644,644,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,False,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.016830066648964817,0.08186500708180744,532,332,157.24
645,645,[],1,1,32,3,same,1,relu,False,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.018022167688662577,0.0880499719323922,546,333,198.23
646,646,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,3,same,1,relu,False,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01774823206312799,0.08828327924345722,546,333,198.78
647,647,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,3,same,1,relu,False,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017439358052063772,0.08404769093281882,534,332,199.79
648,648,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,False,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017209476113855045,0.08366935800354748,533,332,200.04
649,649,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,False,2,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.016865768266987574,0.08156448531697055,532,332,230.3
650,650,[],1,1,32,3,same,1,relu,False,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.018065933975978235,0.08792675669745478,546,333,206.93
651,651,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,3,same,1,relu,False,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017716577565604748,0.08710886376392642,546,333,203.3
652,652,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,3,same,1,relu,False,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017911100570829775,0.08698754769821086,534,332,202.35
653,653,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,False,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017294723080294373,0.08437877361163744,533,332,201.98
654,654,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,False,3,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.016858449441641443,0.08312540963527183,532,332,200.19
655,655,[],1,1,32,3,same,1,relu,False,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01785381242827477,0.08733740497357781,546,333,197.64
656,656,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,3,same,1,relu,False,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017712166907162527,0.0867891460983639,546,333,196.86
657,657,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,3,same,1,relu,False,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01762739089189648,0.08536272907576488,534,332,198.44
658,658,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,False,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.017146794605724533,0.08320158367010613,533,332,200.16
659,659,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,3,same,1,relu,False,4,False,4,haar,False,1,100,relu,0.2,100,relu,Adam,0.01689226243473122,0.08272923317513897,532,332,198.18
660,660,[],1,1,32,4,same,1,relu,False,2,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.01771213285894073,0.08522361491029293,546,333,83.34
661,661,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,4,same,1,relu,False,2,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017575286763176753,0.08408215734197112,546,333,83.32
662,662,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,4,same,1,relu,False,2,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017097965865294006,0.08282107421247846,534,332,84.39
663,663,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,False,2,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017010008265033856,0.08192637879970072,533,332,84.22
664,664,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,False,2,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.01648618939261244,0.08041537046168397,532,332,112.12
665,665,[],1,1,32,4,same,1,relu,False,3,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017774352379742685,0.08476514972062345,546,333,86.66
666,666,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,4,same,1,relu,False,3,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017578592628108763,0.08504048582983909,546,333,86.06
667,667,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,4,same,1,relu,False,3,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017013221385646773,0.081921858707247,534,332,87.13
668,668,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,False,3,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017057112529209238,0.08178071537637192,533,332,85.62
669,669,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,False,3,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.01665507207704493,0.08004087319885203,532,332,85.64
670,670,[],1,1,32,4,same,1,relu,False,4,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017712539214081932,0.08477203086319206,546,333,84.56
671,671,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,4,same,1,relu,False,4,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017819461647823928,0.0851339874478032,546,333,84.25
672,672,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,4,same,1,relu,False,4,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017275368529689424,0.08332598741827085,534,332,84.7
673,673,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,False,4,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.017065144248062727,0.08193843049062112,533,332,83.33
674,674,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,False,4,False,1,haar,False,1,100,relu,0.2,100,relu,Adam,0.01668683254040391,0.08026944283262559,532,332,83.82
675,675,[],1,1,32,4,same,1,relu,False,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017802155240304075,0.08453150262583864,546,333,125.27
676,676,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,4,same,1,relu,False,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017725211308177793,0.08645038740662953,546,333,124.08
677,677,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,4,same,1,relu,False,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017348065349777585,0.08406030418628474,534,332,125.21
678,678,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,False,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017091509308310975,0.08268220645267797,533,332,123.94
679,679,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,False,2,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.016623474216799848,0.07964615493189463,532,332,125.21
680,680,[],1,1,32,4,same,1,relu,False,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.0177805513649395,0.08501762959667156,546,333,121.81
681,681,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,4,same,1,relu,False,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017602325888027397,0.08545482495612877,546,333,122.57
682,682,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,4,same,1,relu,False,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017088467025931343,0.08209387024636514,534,332,122.67
683,683,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,False,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017278369554269306,0.0828740019153466,533,332,122.52
684,684,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,False,3,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.016670656849580134,0.08073390199952837,532,332,122.63
685,685,[],1,1,32,4,same,1,relu,False,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017735831086420673,0.08528673584175195,546,333,122.03
686,686,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,4,same,1,relu,False,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.01760100214967297,0.0860917404780673,546,333,122.43
687,687,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,4,same,1,relu,False,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017233562088287656,0.08345785087835803,534,332,122.41
688,688,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,False,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.017184746599303965,0.08314627840456204,533,332,121.94
689,689,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,False,4,False,2,haar,False,1,100,relu,0.2,100,relu,Adam,0.01656260802699583,0.08080937310686398,532,332,156.14
690,690,[],1,1,32,4,same,1,relu,False,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01789967148432264,0.08687856140882522,546,333,171.9
691,691,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,4,same,1,relu,False,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.0176965177987868,0.08783166066788445,546,333,170.34
692,692,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,4,same,1,relu,False,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01698022410762251,0.08215337988969787,534,332,170.49
693,693,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,False,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01718812392944598,0.08295728322846307,533,332,168.47
694,694,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,False,2,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01670650486221424,0.08131990221152194,532,332,168.07
695,695,[],1,1,32,4,same,1,relu,False,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01778814205565836,0.08615974502772261,546,333,164.65
696,696,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,4,same,1,relu,False,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017595492966708204,0.08520501902851213,546,333,163.97
697,697,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,4,same,1,relu,False,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01734462038515442,0.0837063814352159,534,332,164.82
698,698,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,False,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017479001699828044,0.08399717851429132,533,332,163.83
699,699,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10', 'Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,False,3,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.016811629380924863,0.08235072294890716,532,332,163.74
700,700,[],1,1,32,4,same,1,relu,False,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017683791742491024,0.08658963150846724,546,333,163.8
701,701,"['year_2015', 'year_2016', 'year_2017', 'month_sin', 'month_cos', 'day_sin', 'day_cos', 'hour_sin', 'hour_cos', 'minute_sin', 'minute_cos']",1,1,32,4,same,1,relu,False,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01760894281158583,0.08621262663568705,546,333,163.4
702,702,"['FF_10M_10', 'DD_10_sin', 'DD_10_cos', 'DDN_10_sin', 'DDN_10_cos', 'DD_STD_10_sin', 'DD_STD_10_cos', 'DDX_10_sin', 'DDX_10_cos', 'FF_SENSOR_10', 'FF_10M_STD_10', 'FX_SENSOR_10']",1,1,32,4,same,1,relu,False,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.01726758142188422,0.08309048575848871,534,332,163.52
703,703,"['Q_GLOB_10', 'QN_GLOB_10', 'QX_GLOB_10', 'SQ_10']",1,1,32,4,same,1,relu,False,4,False,3,haar,False,1,100,relu,0.2,100,relu,Adam,0.017244918702558606,0.082835462654229,533,332,163.42
